cal_dt,rtl_week_beg_dt,TOT_GMB_PLAN,nonpaid_session,seo_session,crm_clicks,pla_spend,pla_impressions,pla_clicks,pla_igmb,pla_inorb,pla_iab,pla_norb,pla_ab,pla_irev,pla_trans_cnt,text_spend,text_impressions,text_clicks,text_igmb,text_inorb,text_iab,text_norb,text_ab,text_irev,text_trans_cnt,epn_spend,epn_clicks,epn_igmb,epn_inorb,epn_iab,epn_norb,epn_ab,epn_irev,epn_trans_cnt,app_spend,app_impressions,app_clicks,app_igmb,app_inorb,app_iab,app_norb,app_ab,app_irev,app_trans_cnt,social_spend,social_impressions,social_clicks,social_igmb,social_inorb,social_iab,social_norb,social_ab,social_irev,social_trans_cnt,display_spend,display_impressions,display_clicks,display_igmb,display_inorb,display_iab,display_norb,display_ab,display_irev,display_trans_cnt
2020/9/28,2020/9/27,110240699.02,36308757.00,2721340.00,15459809.00,801387.54,602695069.00,5537283.00,8660699.89,16599.59,24474.91,19040.00,34559.00,883917.14,176663.00,176567.22,21843807.00,708689.00,1561576.46,4116.80,5899.97,4789.00,8065.00,160458.88,34099.00,188300.78,2569227.00,6318360.51,4784.10,7704.00,6605.00,13244.00,603201.74,159832.00,10122.61,770492.00,43660.00,104714.13,85.77,89.91,97.00,379.00,83771.30,826.00,204857.22,30951138.00,618252.00,386685.81,14.80,53.32,148.00,712.00,42120.68,45064.00,75707.51,45830080.00,275227.00,657349.30,187.98,195.63,107.00,219.00,63917.93,4261.00
2020/9/29,2020/9/27,109871340.40,34658250.00,2626343.00,13890640.00,798384.69,584417575.00,5254243.00,8390171.21,15803.62,23112.15,18120.00,32538.00,839488.73,166836.00,229361.24,20458566.00,679167.00,1378939.13,3684.12,5288.16,4282.00,7233.00,143787.33,30908.00,180605.51,2400723.00,6093051.59,4738.14,7621.15,6550.00,13113.00,574548.77,152945.00,8881.75,599678.00,35512.00,115468.94,95.47,98.71,112.00,383.00,92375.15,789.00,244004.12,43414202.00,685302.00,393585.77,16.00,48.78,160.00,640.00,43047.90,45568.00,74218.58,40131732.00,248574.00,605294.67,173.06,179.62,100.00,196.00,58159.44,3809.00
2020/9/30,2020/9/27,106232478.75,33893813.00,2561759.00,13342060.00,768072.36,582922886.00,5110014.00,8342382.28,15729.60,23009.91,18027.00,32336.00,835516.51,164818.00,283234.69,19054431.00,649566.00,1251674.38,3463.88,4923.59,4035.00,6735.00,134416.45,29364.00,171537.58,2312968.00,5751388.61,4859.14,7919.57,6589.00,13422.00,577718.63,155059.00,11031.57,843533.00,47265.00,157873.67,115.00,118.93,126.00,439.00,126298.94,844.00,271273.02,48635666.00,702550.00,397137.88,10.40,45.64,104.00,620.00,42808.50,45164.00,102190.77,61736622.00,373385.00,798413.65,211.62,221.46,124.00,268.00,78556.31,4761.00
2020/10/1,2020/9/27,107651052.28,33586980.00,2540021.00,13267906.00,507624.91,506611059.00,4952679.00,8182911.44,16098.21,23450.17,18425.00,32861.00,836681.27,167864.00,250517.93,17852253.00,610652.00,1330805.59,3812.10,5514.09,4443.00,7579.00,145035.60,31688.00,167310.35,2346461.00,5811182.92,5110.37,8185.87,6879.00,13696.00,596367.61,159450.00,8743.40,737847.00,43047.00,86828.98,116.50,138.64,111.00,378.00,69463.19,726.00,84774.90,11853162.00,648276.00,618658.53,14.40,39.81,144.00,516.00,68201.45,75204.00,7541.04,8810165.00,54632.00,117801.28,22.92,24.22,14.00,33.00,12024.80,1247.00
2020/10/2,2020/9/27,102090102.64,32663605.00,2462404.00,12947494.00,341470.42,420570246.00,4276248.00,7005059.11,14023.53,20488.54,16043.00,28675.00,715796.81,145022.00,129419.56,17008578.00,584034.00,1227378.80,3665.49,5311.63,4278.00,7330.00,134855.73,30676.00,155864.02,2192523.00,5246283.71,4431.12,7107.09,5873.00,11754.00,522286.46,149265.00,6687.12,510119.00,28338.00,65505.40,82.72,92.17,76.00,288.00,52404.32,528.00,58113.66,8702934.00,431742.00,460110.38,8.00,14.56,80.00,176.00,51539.07,58516.00,15308.03,11349804.00,74340.00,200568.50,60.30,61.94,37.00,61.00,20550.07,1888.00
2020/10/3,2020/9/27,92906477.19,31383323.00,2607400.00,11677987.00,341480.89,451819227.00,4750583.00,7230588.44,14460.24,21399.94,16512.00,30002.00,750696.32,155410.00,138489.27,19076667.00,659347.00,1337841.87,4029.41,5710.20,4717.00,7869.00,144699.64,33622.00,153756.75,2482211.00,4945166.00,4260.82,6944.02,5786.00,11764.00,505253.55,153721.00,6554.05,468542.00,27681.00,58528.57,67.42,80.62,59.00,255.00,46822.85,494.00,56259.22,8182262.00,445950.00,422337.18,6.80,17.45,68.00,224.00,47235.53,54232.00,28861.91,16268227.00,139110.00,335740.69,107.08,111.59,61.00,127.00,34732.37,2893.00
2020/10/4,2020/10/4,101855923.99,31963933.00,2727013.00,11943725.00,365683.34,467090581.00,5006264.00,7948793.48,15576.12,23269.97,17790.00,32725.00,824601.74,167982.00,153857.86,21458948.00,737454.00,1491348.50,4509.37,6515.88,5271.00,9031.00,164157.80,38157.00,168812.99,2477497.00,5373340.04,4555.10,7441.53,6155.00,12593.00,570393.64,160757.00,6986.67,515673.00,34034.00,55948.97,82.85,98.20,72.00,277.00,44759.17,550.00,58060.16,8835216.00,476202.00,466109.83,6.00,14.74,60.00,188.00,52323.43,57464.00,32788.66,21557160.00,179003.00,361658.90,132.14,136.85,80.00,149.00,38675.55,3132.00
2020/10/5,2020/10/4,109697902.27,36143617.00,2775219.00,15524304.00,279321.20,400488033.00,4290143.00,7355417.87,13702.52,20366.48,15713.00,28880.00,748317.21,150790.00,143278.06,19077012.00,650238.00,1410733.74,4196.62,6023.66,4888.00,8278.00,156564.84,34648.00,180391.17,2561916.00,6108979.06,4673.66,7667.67,6437.00,13281.00,602522.87,164252.00,6767.38,484764.00,31070.00,59720.14,72.89,87.82,62.00,242.00,47776.11,422.00,55090.00,8643548.00,426162.00,426474.88,7.20,16.22,72.00,204.00,46889.68,51024.00,26036.78,17719911.00,135230.00,329255.49,69.18,73.48,44.00,107.00,34768.87,2848.00
2020/10/6,2020/10/4,107146460.58,34555731.00,2733525.00,13759093.00,263182.98,395190919.00,4207823.00,6882591.07,13107.44,19363.06,15032.00,27361.00,703912.04,143615.00,160900.57,19866862.00,679554.00,1472952.27,4196.69,6037.43,4876.00,8267.00,160215.52,34945.00,182783.56,2602196.00,6213894.28,5175.70,8364.49,6945.00,14030.00,608278.67,163843.00,7222.37,507781.00,32387.00,64398.25,69.12,83.24,66.00,271.00,51518.60,589.00,59214.94,8518782.00,408456.00,414844.20,4.40,12.32,44.00,160.00,46101.68,49560.00,22843.79,20469056.00,136756.00,305351.00,77.82,81.71,50.00,107.00,32846.19,2805.00
2020/10/7,2020/10/4,104659866.67,33966882.00,2682671.00,13419043.00,256507.40,380049444.00,4081204.00,6847177.47,12548.11,18588.86,14395.00,26292.00,685768.52,138647.00,139204.38,17598118.00,598925.00,1430499.72,3851.37,5563.12,4477.00,7631.00,149424.33,32591.00,165612.72,2479537.00,5229317.18,4502.50,7222.54,5680.00,11242.00,512596.29,135470.00,6962.54,487232.00,30753.00,49055.66,65.82,69.90,60.00,254.00,39244.53,451.00,60412.18,8300890.00,396126.00,405459.12,6.00,15.02,60.00,192.00,45294.91,45812.00,17740.29,16449019.00,132197.00,284934.00,84.48,87.76,52.00,100.00,29973.37,2385.00
2020/10/8,2020/10/4,102308919.54,33597820.00,2677122.00,13059791.00,244877.80,378105096.00,4053113.00,6509564.64,12393.70,18249.95,14202.00,25748.00,670015.83,135850.00,145375.99,17894730.00,632438.00,1384247.54,3954.30,5685.48,4600.00,7799.00,150434.54,34231.00,168814.61,2445469.00,5211543.39,4380.84,6850.27,5454.00,10683.00,503959.37,131317.00,6851.62,483790.00,29794.00,53540.85,72.19,83.28,66.00,250.00,42832.68,511.00,59722.84,8146288.00,383700.00,366606.42,4.80,10.26,48.00,128.00,40331.38,43956.00,18384.82,16875880.00,141528.00,316672.06,68.22,70.95,44.00,84.00,32153.14,2560.00
2020/10/9,2020/10/4,98397131.78,32941918.00,2554604.00,13110788.00,247275.29,379784790.00,4027533.00,6345771.10,12035.28,17923.86,13769.00,25301.00,653152.73,129365.00,124492.74,17989466.00,600065.00,1302317.23,3742.99,5461.03,4352.00,7503.00,141738.97,32171.00,157109.20,2473226.00,4707843.09,4093.57,6489.77,5194.00,10295.00,467364.44,129482.00,6863.56,460029.00,26672.00,51060.79,55.94,64.37,53.00,223.00,40848.63,489.00,60873.58,8327330.00,376284.00,386269.45,8.80,20.00,88.00,252.00,42096.90,45676.00,19553.96,15596749.00,119081.00,243929.21,52.70,55.71,35.00,79.00,26120.09,2193.00
2020/10/10,2020/10/4,87218017.10,31140477.00,2661345.00,11606612.00,272802.73,404761067.00,4476626.00,6378239.96,12850.40,19258.03,14679.00,27128.00,663943.37,140555.00,162010.34,22772797.00,801051.00,1541398.02,4617.16,6674.29,5386.00,9217.00,171589.22,39382.00,150058.00,2541181.00,4573251.68,4197.39,6682.05,5146.00,10353.00,463934.80,127935.00,7037.49,469422.00,27681.00,55293.61,55.84,69.87,49.00,257.00,44234.89,515.00,59771.00,8261628.00,397290.00,364804.51,7.60,20.17,76.00,260.00,40854.24,42872.00,18715.62,12511800.00,116837.00,365353.83,47.36,50.02,33.00,72.00,31147.06,2199.00
2020/10/11,2020/10/11,98745756.98,31725908.00,2792903.00,11638836.00,301058.30,430870618.00,4810054.00,7565352.70,14411.30,21648.83,16468.00,30557.00,781421.54,159330.00,162050.75,23777615.00,832184.00,1625261.63,4871.94,7087.76,5687.00,9827.00,179174.01,42159.00,165793.43,2691313.00,5058625.83,4681.66,7719.77,5774.00,12041.00,519415.26,145636.00,6957.13,461836.00,31408.00,57603.28,66.89,80.73,59.00,267.00,46082.63,524.00,60492.50,8920352.00,452654.00,425610.86,7.60,17.71,76.00,224.00,47594.85,53116.00,21800.63,14045845.00,124615.00,296121.07,81.98,85.74,47.00,102.00,31458.00,2612.00
2020/10/12,2020/10/11,107446249.55,35464835.00,2898042.00,14444128.00,276036.97,405488680.00,4481614.00,7305216.61,13631.53,20479.65,15642.00,29172.00,750878.51,149888.00,154295.81,21985163.00,758190.00,1701445.29,4648.36,6756.29,5399.00,9263.00,182976.85,40523.00,181403.15,2633508.00,6212089.32,4905.58,8183.64,6624.00,14021.00,610256.36,164910.00,6837.13,491386.00,29653.00,48596.80,61.12,69.75,56.00,242.00,38877.44,573.00,66001.04,10351220.00,418940.00,441043.97,5.20,13.12,52.00,168.00,46717.22,46612.00,26540.03,21101005.00,143692.00,353416.74,110.76,114.72,72.00,130.00,35557.83,2841.00
2020/10/13,2020/10/11,109114715.53,34787884.00,2801937.00,13556644.00,284353.91,398438161.00,4299333.00,7280205.18,13398.82,19899.09,15380.00,28220.00,741981.94,145747.00,138096.68,19855798.00,678380.00,1506641.63,4135.81,5968.13,4804.00,8162.00,163271.11,35705.00,206405.52,2706617.00,7315541.43,5771.41,9341.37,7531.00,15425.00,688893.42,165896.00,7248.59,498477.00,25815.00,63562.04,77.62,90.98,63.00,235.00,50849.63,520.00,64199.22,9533150.00,363220.00,392746.29,7.20,15.94,72.00,200.00,42814.88,41932.00,20588.55,15239695.00,120124.00,394091.41,82.54,85.89,48.00,97.00,33539.62,2406.00
2020/10/14,2020/10/11,106974131.21,33764644.00,2712069.00,12981104.00,293247.85,391175137.00,4158996.00,7186102.45,13461.40,19982.11,15439.00,28313.00,736911.09,145099.00,121207.66,17292324.00,601501.00,1354357.77,3895.33,5621.83,4533.00,7732.00,145978.04,33629.00,208067.11,2753140.00,6915782.34,5933.48,9500.97,7794.00,15795.00,684349.99,169907.00,7529.38,471607.00,26964.00,78655.95,95.20,102.82,73.00,206.00,62924.76,401.00,66906.14,8540254.00,308532.00,333126.61,4.80,15.18,48.00,200.00,35972.98,33676.00,14352.08,12231124.00,102093.00,330312.23,78.72,81.45,46.00,86.00,33013.53,1902.00
2020/10/15,2020/10/11,106969804.11,33585473.00,2685261.00,12872883.00,270286.73,377516787.00,3980768.00,6952971.41,13156.80,19488.58,15079.00,27537.00,716402.94,142397.00,122848.69,16903033.00,595086.00,1364528.42,3933.48,5683.13,4578.00,7816.00,148853.52,33227.00,189429.62,2499403.00,6324280.59,5103.71,8320.99,6868.00,14203.00,645281.19,161831.00,9757.82,632745.00,34070.00,56063.41,56.32,72.29,53.00,244.00,44850.72,434.00,94845.58,11697614.00,511034.00,315932.86,11.20,33.60,112.00,440.00,32523.07,32680.00,11928.36,9518349.00,96950.00,232381.64,52.92,54.49,32.00,55.00,22090.99,1841.00
2020/10/16,2020/10/11,102076490.22,33535450.00,2620757.00,13211511.00,255668.00,377338594.00,3974625.00,6679020.47,12646.90,18718.31,14481.00,26395.00,678637.78,134651.00,131276.66,18040431.00,665394.00,1373011.25,3856.87,5619.50,4725.00,8223.00,151292.01,38159.00,163890.03,2515565.00,5699038.17,4874.07,7902.94,6446.00,13356.00,565310.98,156493.00,9503.71,611345.00,31470.00,50136.58,69.88,83.17,67.00,235.00,40109.26,458.00,90434.84,10527524.00,453856.00,313344.53,10.80,36.21,108.00,480.00,33794.44,33600.00,21874.57,18382093.00,141669.00,315054.91,69.46,73.08,42.00,95.00,33051.59,2466.00
2020/10/17,2020/10/11,90563189.26,31398619.00,2656325.00,11770872.00,265348.40,405136870.00,4337458.00,6776070.67,13029.81,19707.74,14878.00,27896.00,702498.99,143461.00,179329.85,22745975.00,814950.00,1519583.27,4645.16,6759.59,5480.00,9472.00,170905.56,40419.00,159291.06,2536071.00,5449507.78,5615.90,9378.95,7205.00,15233.00,563327.83,159852.00,10047.29,560265.00,30349.00,48492.86,54.56,69.95,48.00,182.00,38794.29,305.00,94258.16,10394534.00,432756.00,284309.25,12.80,33.56,128.00,432.00,31453.81,29412.00,21752.34,15458033.00,120713.00,283304.92,89.00,91.73,54.00,94.00,30130.98,2291.00
2020/10/18,2020/10/18,101433276.21,32221258.00,2812379.00,11997469.00,303631.48,437179338.00,4779221.00,7844206.85,14629.17,22234.99,16714.00,31524.00,808389.82,163111.00,173175.68,23690775.00,832797.00,1586527.33,4893.86,7130.82,5775.00,10035.00,178167.84,42272.00,179413.25,2751852.00,5879483.08,5009.68,8256.35,6675.00,14036.00,602428.56,164518.00,9749.90,587735.00,33928.00,50190.22,75.83,86.23,66.00,227.00,40152.18,446.00,95880.86,11226226.00,491232.00,310626.80,10.80,40.03,108.00,536.00,33205.46,32940.00,19405.33,15227490.00,115337.00,297231.66,55.76,59.72,33.00,91.00,30795.59,2343.00
2020/10/19,2020/10/18,110825124.76,36556967.00,2851414.00,15509894.00,298794.66,418033085.00,4480193.00,7746072.65,14257.48,21395.82,16360.00,30476.00,794720.70,157703.00,178710.90,23472789.00,982125.00,1990201.72,5464.09,8040.14,6860.00,12134.00,217224.92,57078.00,187672.68,2625225.00,6471953.66,5248.23,8578.60,7109.00,14638.00,638429.22,169446.00,9457.54,632696.00,35781.00,53719.08,67.30,81.42,61.00,236.00,42975.27,496.00,105474.38,12322690.00,586036.00,350872.04,12.00,41.51,120.00,552.00,38333.07,38436.00,26873.96,18352832.00,134173.00,370178.69,77.66,81.14,53.00,104.00,36947.63,2737.00
2020/10/20,2020/10/18,113645495.46,35213133.00,2803265.00,14102120.00,303704.31,415860636.00,4469990.00,7832122.61,14329.81,21399.73,16440.00,30363.00,796537.25,156988.00,112920.82,17709209.00,1096393.00,2320399.94,5611.85,8438.28,7903.00,14636.00,250683.50,81832.00,202610.58,2711173.00,6858453.45,4894.97,8190.24,6515.00,13976.00,665030.84,170286.00,9868.18,669717.00,37799.00,60286.86,87.22,100.41,80.00,269.00,48229.49,545.00,106023.02,12553398.00,569784.00,372863.39,10.40,40.45,104.00,544.00,39697.37,37372.00,22688.49,17146661.00,126272.00,270460.57,56.40,59.27,36.00,78.00,27491.37,2616.00
2020/10/21,2020/10/18,109315695.45,34405714.00,2712156.00,13362971.00,309106.88,415781161.00,4418563.00,7539530.22,14245.44,20955.90,16331.00,29576.00,780397.26,153390.00,125314.86,17671939.00,1149719.00,2466311.43,5760.84,8607.78,8037.00,14888.00,266781.92,87373.00,197062.65,2578401.00,6481985.44,5196.37,8434.23,6861.00,14118.00,644613.98,167258.00,9429.36,602670.00,33753.00,52101.70,77.11,85.73,71.00,251.00,41681.36,535.00,102758.56,11622980.00,517056.00,380039.85,12.40,43.82,124.00,584.00,39944.16,36892.00,21285.95,17147472.00,119441.00,320294.97,70.64,74.05,40.00,90.00,32590.37,2322.00
2020/10/22,2020/10/18,107454216.39,33826560.00,2610671.00,13313505.00,277318.43,386921726.00,4063103.00,7130929.40,13427.89,19937.27,15396.00,28249.00,733789.59,144696.00,112671.94,15165031.00,1074516.00,2280050.69,5343.21,8097.96,7658.00,14257.00,246938.18,83584.00,202468.10,2569872.00,5735389.62,4410.98,7175.97,5370.00,11178.00,560926.06,146518.00,9663.84,609062.00,32595.00,46489.08,64.85,71.97,60.00,229.00,37191.26,440.00,105056.62,12384812.00,478808.00,336531.58,10.00,30.76,100.00,404.00,36781.22,34076.00,12876.92,9360575.00,71378.00,219705.81,37.10,38.67,26.00,49.00,17572.02,1434.00
2020/10/23,2020/10/18,99544420.09,33217899.00,2558712.00,13083064.00,261427.99,373608331.00,3949915.00,6461047.75,12461.48,18536.61,14278.00,26207.00,667220.26,132549.00,120559.27,16073304.00,1125408.00,2309775.67,5512.03,8277.00,7768.00,14467.00,256500.32,86941.00,179560.66,2503761.00,5007499.73,4387.76,7106.84,5361.00,11017.00,537564.52,129454.00,8245.28,530225.00,26444.00,46630.99,67.12,77.53,53.00,223.00,37304.80,460.00,111300.12,14715804.00,496452.00,316129.45,8.00,36.96,80.00,504.00,34389.53,34336.00,15305.30,12664934.00,89673.00,201643.79,56.04,58.23,32.00,64.00,21713.58,1792.00
2020/10/24,2020/10/18,89513856.11,31245521.00,2644779.00,11566032.00,290194.97,410373917.00,4411877.00,6846462.19,12957.40,19625.99,14808.00,27806.00,712881.13,143452.00,150919.86,19499217.00,1181646.00,2354559.67,5978.79,9023.23,7937.00,14832.00,260896.09,81606.00,186816.21,2795736.00,4900143.81,4592.07,7381.80,5526.00,11405.00,504054.72,139360.00,10684.38,654521.00,34429.00,47905.84,59.78,78.65,56.00,224.00,38324.68,493.00,128541.90,16589646.00,580934.00,300705.37,9.60,40.20,96.00,544.00,33410.19,33648.00,17402.58,13279763.00,96406.00,317690.17,60.52,63.80,35.00,83.00,28485.68,2005.00
2020/10/25,2020/10/25,102528720.62,33198756.00,2787628.00,12862899.00,316873.35,426643401.00,4722940.00,7835994.60,14413.25,21885.49,16487.00,31069.00,815454.08,162495.00,134687.97,19133469.00,1210362.00,2439374.34,6071.33,9288.35,8433.00,15979.00,273138.04,90298.00,210395.06,2877479.00,5578441.72,4959.97,7963.91,6038.00,12516.00,569698.51,154929.00,9770.41,639359.00,36407.00,57186.91,80.73,89.18,70.00,253.00,45749.52,518.00,123901.60,17492372.00,622352.00,368482.85,10.40,39.63,104.00,532.00,37935.21,35984.00,20874.58,17447545.00,112279.00,378953.42,73.66,77.55,45.00,102.00,37225.80,2384.00
2020/10/26,2020/10/25,110727451.06,36276687.00,2810720.00,15243617.00,317548.77,413442039.00,4441077.00,7651190.96,13524.78,20377.19,15532.00,29088.00,777749.70,152334.00,134612.25,18540170.00,1229523.00,2564582.47,5743.90,8777.69,8199.00,15516.00,272127.32,91705.00,231026.88,2900129.00,6960890.15,5616.64,9104.35,7366.00,15193.00,678601.26,177321.00,9460.93,613317.00,32688.00,36845.22,54.25,60.41,50.00,201.00,29476.18,379.00,115752.12,15129046.00,545060.00,304251.88,10.40,33.90,104.00,448.00,33877.06,32356.00,21873.60,15794685.00,112527.00,346237.24,81.80,85.01,48.00,95.00,33977.75,2460.00
2020/10/27,2020/10/25,110942107.91,34948077.00,2759757.00,13741895.00,332599.17,403184786.00,4292852.00,7420731.34,13085.49,19725.42,15020.00,28125.00,759678.02,148211.00,106005.45,16490635.00,1114047.00,2327269.56,5172.12,7833.46,7439.00,14012.00,251155.18,85988.00,228082.95,2810862.00,6924878.43,5199.95,8595.34,6910.00,14482.00,672309.00,173496.00,9843.65,641237.00,35730.00,54749.78,72.23,85.67,64.00,228.00,43799.83,564.00,125485.98,16146566.00,553786.00,314586.15,8.80,35.57,88.00,480.00,35253.18,34204.00,22395.95,17553828.00,129418.00,294419.94,80.32,83.87,52.00,104.00,31497.68,2619.00
2020/10/28,2020/10/25,107606881.19,34157978.00,2697172.00,13236423.00,305527.28,366268083.00,3880023.00,6728192.92,11975.33,18089.65,13743.00,25837.00,688656.17,136338.00,128008.84,17356589.00,1159482.00,2498252.27,5529.65,8361.06,7881.00,14735.00,268687.76,89098.00,233924.42,2988150.00,6748858.74,5444.54,8949.32,7190.00,14945.00,662824.05,175899.00,9553.39,582757.00,31817.00,45423.86,70.54,83.28,61.00,214.00,36339.09,407.00,139931.42,15608400.00,490386.00,321668.97,12.40,39.17,124.00,516.00,32956.96,30720.00,22534.33,15763875.00,121611.00,292449.18,76.32,79.24,44.00,87.00,29938.79,2828.00
2020/10/29,2020/10/25,108640549.07,33914834.00,2673977.00,12947708.00,302399.42,361470446.00,3814590.00,6824858.13,11631.87,17528.50,13344.00,24972.00,693175.08,133599.00,117035.46,16438302.00,1121697.00,2498039.75,5276.94,8045.49,7586.00,14390.00,265367.36,88607.00,228555.17,2855498.00,6751134.73,5338.49,8755.64,7129.00,14802.00,669890.72,175186.00,9551.13,612342.00,31592.00,49232.48,67.76,78.03,60.00,207.00,39385.99,394.00,141721.28,14806606.00,471694.00,265162.87,11.60,34.28,116.00,448.00,28555.24,27908.00,15368.98,12001258.00,98835.00,259368.69,55.92,58.86,34.00,77.00,27151.72,2290.00
2020/10/30,2020/10/25,101948821.55,32723661.00,2492566.00,12739410.00,308873.62,348749639.00,3546864.00,5848439.84,10783.98,16036.65,12352.00,22669.00,596139.38,118979.00,126858.92,17015888.00,1088360.00,2346786.29,5280.42,8007.30,7501.00,14161.00,255400.16,86227.00,202398.99,2847864.00,6033115.53,5167.13,8356.44,6750.00,13946.00,617476.89,164406.00,9742.96,592468.00,32172.00,43428.71,55.18,65.19,51.00,210.00,34742.97,490.00,136871.50,14761672.00,496086.00,367013.41,6.80,29.75,68.00,404.00,40407.32,41276.00,15549.09,10547618.00,95805.00,219617.36,47.13,49.31,28.00,60.00,23875.61,1796.00
2020/10/31,2020/10/25,86512447.97,29446792.00,2392089.00,10844066.00,323857.72,365491336.00,3712459.00,5523415.59,10288.92,15643.83,11767.00,22239.00,579253.19,118665.00,126520.79,17119251.00,1064219.00,2217304.72,4966.02,7716.48,6932.00,13385.00,246934.72,80821.00,187758.95,2633841.00,5226516.99,4642.48,7556.25,6054.00,12608.00,543206.71,153170.00,10131.90,588860.00,29140.00,45162.66,57.50,67.75,49.00,204.00,36130.13,449.00,143208.94,16626742.00,431486.00,275956.15,5.60,21.17,56.00,284.00,31693.83,32456.00,13957.77,7982387.00,84245.00,171922.69,26.86,29.45,19.00,57.00,18750.53,1516.00
2020/11/1,2020/11/1,102249803.30,32379025.00,2760276.00,11830312.00,362547.17,397907203.00,4175300.00,6903579.52,12477.98,19229.99,14278.00,27476.00,719367.53,145655.00,161930.79,22080100.00,1351290.00,2693137.37,6382.91,9871.18,8843.00,17035.00,300873.65,100070.00,217976.27,3015625.00,6089052.47,5100.53,8469.03,6988.00,14987.00,625660.93,181088.00,10086.73,716310.00,41029.00,66216.05,81.85,103.44,73.00,284.00,52972.84,593.00,138311.60,19298400.00,578778.00,386105.51,16.40,46.73,164.00,608.00,44207.68,46944.00,20104.92,14753081.00,115939.00,300137.81,62.62,65.28,34.00,73.00,29716.13,2341.00
2020/11/2,2020/11/1,108982665.59,35930863.00,2746353.00,15081684.00,323529.25,347911855.00,3571109.00,6198765.67,11439.86,17169.83,13231.00,24701.00,634950.76,133852.00,129841.92,18147203.00,1189482.00,2615206.20,5683.61,8723.28,8229.00,15628.00,288615.95,96391.00,233229.65,2846909.00,6887985.51,5429.66,9198.44,7568.00,16383.00,699330.46,185886.00,9494.28,641239.00,31711.00,51611.37,87.29,91.63,74.00,219.00,41289.09,459.00,128600.46,16821222.00,499834.00,459653.91,12.80,43.67,128.00,580.00,49810.74,52244.00,26938.95,20478974.00,138119.00,430661.76,68.10,71.46,45.00,97.00,36003.14,2609.00
2020/11/3,2020/11/1,100530635.81,33046267.00,2500396.00,12616024.00,295659.68,327299132.00,3282071.00,5609722.82,10400.46,15551.33,12981.00,24180.00,584318.93,127462.00,132594.30,16963613.00,1085660.00,2627726.74,4883.53,7322.97,8299.00,15579.00,289086.63,95212.00,205237.54,2691407.00,6375487.12,4777.97,7723.46,6562.00,13624.00,622059.86,160835.00,10284.06,741585.00,32970.00,48453.06,90.04,101.38,71.00,209.00,38762.45,421.00,154427.94,21969744.00,677280.00,499654.09,20.78,61.51,212.00,820.00,55623.95,58988.00,22903.87,21187209.00,134796.00,308390.74,60.57,63.98,44.00,103.00,31718.99,2773.00
2020/11/4,2020/11/1,93014012.76,32271695.00,2434570.00,11883759.00,285675.64,316037366.00,3164996.00,5339611.86,9880.49,14740.80,12344.00,22914.00,554574.78,120834.00,155955.85,14173458.00,973610.00,2407909.08,4506.42,6684.59,7725.00,14247.00,268571.44,86934.00,189859.15,2580805.00,5841204.11,4370.31,6959.82,6103.00,12508.00,579181.84,150132.00,9927.41,778297.00,34054.00,46155.15,86.78,92.17,72.00,202.00,36924.12,382.00,81584.86,11538817.00,332480.00,441407.97,22.34,75.14,228.00,1016.00,47284.30,49488.00,27391.36,22242793.00,162514.00,460957.12,99.30,103.98,69.00,150.00,46839.78,3528.00
2020/11/5,2020/11/1,99972984.58,32924780.00,2571458.00,12149518.00,280546.09,336586571.00,3427226.00,5686177.68,10603.05,15860.44,13273.00,24713.00,589882.73,130122.00,111442.08,13432889.00,976423.00,2476652.92,4514.34,6734.21,7804.00,14586.00,275921.98,91147.00,196105.63,2686136.00,6209340.58,4574.98,7483.83,6251.00,13131.00,615981.15,160565.00,10028.31,744568.00,34877.00,48119.61,95.19,102.53,80.00,217.00,38495.69,386.00,166296.08,21938848.00,648714.00,446793.79,18.03,74.31,184.00,1024.00,47739.13,51348.00,25948.48,19830179.00,155565.00,361338.56,113.80,118.67,74.00,158.00,39206.48,3271.00
2020/11/6,2020/11/1,96315956.32,32382615.00,2527524.00,12129267.00,266439.25,334609768.00,3384106.00,5257480.38,10082.02,15138.55,12665.00,23668.00,542430.98,122337.00,87429.51,12055848.00,897470.00,2165977.82,3657.86,5650.38,6601.00,12901.00,242963.08,84970.00,184447.31,2518848.00,5654520.14,4309.38,7086.75,5982.00,12555.00,572961.55,155218.00,9736.53,667522.00,29578.00,43009.42,71.10,78.75,61.00,189.00,34407.54,414.00,181612.56,22680776.00,717242.00,403960.73,26.66,79.72,272.00,1064.00,46199.69,49676.00,22133.36,18178368.00,141580.00,354025.48,75.92,79.71,57.00,122.00,34483.23,3117.00
2020/11/7,2020/11/1,84717533.56,30093228.00,2570606.00,10531290.00,259631.34,352909770.00,3628881.00,5241717.61,10578.57,16020.89,13370.00,25232.00,553541.78,130212.00,147598.87,15631231.00,1072205.00,2452652.43,4927.15,7420.52,8146.00,15415.00,283568.76,91620.00,164053.01,2583996.00,5014913.73,4103.61,6674.29,5724.00,11919.00,521556.71,148416.00,10415.88,706542.00,31449.00,48663.39,75.58,85.64,65.00,216.00,38930.71,445.00,182749.60,24214428.00,766442.00,463275.65,21.95,69.12,224.00,928.00,51465.41,53344.00,23584.25,16609098.00,129746.00,292820.18,59.63,64.93,44.00,136.00,31804.47,2990.00
